594,27986
595,11172
596,157
597,56044
598,7679
599,3758
600,15480
601,12301
602,9389
603,5503
604,5413
605,9790
606,790
607,12670
608,1955
609,17184
610,23201
611,8501
612,23700
613,38285
614,17072
615,17962
616,32392
617,3255
618,9919
619,8218
620,4862
621,25255
622,31042
623,5378
624,7430
625,55644
626,12400
627,8866
628,24086
629,7632
630,7162
631,8529
632,9009
633,3354
634,19773
635,4775
636,59703
637,386
638,38322
639,9395
640,9929
641,3737
642,8717
643,8422
644,45102
645,6855
646,20978
647,45430
648,60280
649,16586
650,1767
651,8767
652,1241
653,4193
654,8473
655,39392
656,45011
657,33070
658,7795
659,7122
660,23106
661,29355
662,87
663,12129
664,18978
665,9901
666,33588
667,37027
668,7562
669,12715
670,23816
671,10103
672,5645
673,22742
674,31822
675,8386
676,20562
677,12912
678,9845
679,8560
680,45820
681,497
682,7726
683,29119
684,34400
685,803
686,21021
687,9583
688,20771
689,15706
690,37140
691,6306
692,27747
693,38022
694,4721
695,24547
696,3249
697,20080
698,17228
699,41164
700,9354
701,8926
702,38895
703,29314
704,13979
705,549
706,14522
707,26554
708,5056
709,42961
710,38661
711,10886
712,8997
713,13037
714,20773
715,8100
716,38266
717,8517
718,42610
719,14977
720,36974
721,10490
722,15897
723,2897
724,53006
725,9908
726,45271
727,27947
728,46606
729,60330
730,2379
731,3267
732,7011
733,55441
734,31200
735,21575
736,21219
737,13649
738,8030
739,2607
740,1901
741,1836
742,13977
743,7670
744,1237
745,15932
746,55430
747,42337
748,14135
749,38809
750,13591
751,36944
752,32440
753,17908
754,11714
755,39603
756,3223
757,6262
758,133414
759,62904
760,37154
761,45069
762,35320
763,60339
764,37119
765,20804
766,1251
767,9534
768,13325
769,24139
770,3598
771,21195
772,26613
773,28509
774,35908
775,11260
776,12975
777,19994
778,17803
779,12876
780,491
781,56042
782,12357
783,2110
784,11888
785,12334
786,9723
787,5580
788,6071
789,24138
790,22192
791,56047
792,2675
793,41095
794,12338
795,63008
796,47605
797,2715
798,1742
799,15659
800,5518
801,14117
802,35805
803,17924
804,23655
805,391
806,18747
807,28513
808,7522
809,40581
810,3212
811,7568
812,62600
813,16322
814,42020
815,17477
816,17561
817,21976
818,25513
819,29208
820,10834
821,4185
822,13194
823,44581
824,28024
825,4621
826,37133
827,328065
828,37130
829,6471
830,37705
831,45629
832,387
833,8001
834,12816
835,35297
836,6663
837,16097
838,13030
839,28006
840,134548
841,327693
842,7671
843,15502
844,11956
845,17306
846,3477
847,27046
848,37981
849,55286
850,4670
851,10753
852,17379
853,2107
854,17408
855,11992
856,3372
857,39608
858,8732
859,745
860,3999
861,6122
862,24724
863,17968
864,63949
865,40387
866,12392
867,37611
868,14325
869,2495
870,7049
871,23473
872,12929
873,15994
874,57218
875,20860
876,12406
877,27680
878,25441
879,23889
880,11686
881,8448
882,7381
883,3385
884,23148
885,6659
886,9365
887,9370
888,6900
889,33132
890,557
891,36149
892,15600
893,37468
894,4768
895,47524
896,39642
897,8468
898,383
899,797
900,1930
901,63711
902,12350
903,8437
904,4782
905,23352
906,12978
907,12513
908,15704
909,13188
910,17
911,440
912,28885
913,4668
914,6559
915,4811
916,35753
917,13124
918,17819
919,4750
920,29571
921,4773
922,3766
923,18809
924,7782
925,27995
926,132602
927,11663
928,9814
929,7015
930,37287
931,38195
932,9497
933,205869
934,49544
935,29863
936,10782
937,17055
938,3136
939,3662
940,12291
941,8308
942,357
943,1715
944,1942
945,12849
946,30110
947,6648
948,15854
949,1503
950,3527
951,9286
952,5050
953,19151
954,13490
955,15395
956,15964
957,4704
958,14477
959,18182
960,4544
961,4818
962,23650
963,17853
964,54489
965,60781
966,9811
967,37251
968,12883
969,11022
970,58593
971,50810
972,12663
973,17547
974,29247
975,1452
976,17841
977,1464
978,1998
979,3701
980,23947
981,26810
982,36049
983,3676
984,196844
985,25472
986,26677
987,3302
988,8346
989,2857
990,1968
991,17054
992,14492
993,50607
994,49100
995,15830
996,8455
997,6821
998,8342
999,5078
1000,33660
1001,132525
1002,21859
1003,22995
1004,3680
1005,18081
1006,15516
1007,29518
1008,2874
1009,10091
1010,33788
1011,513
1012,11845
1013,39927
1014,20632
1015,6429
1016,3308
1017,27364
1018,50673
1019,10282
1020,19271
1021,8365
1022,42708
1023,611
1024,4609
1025,26577
1026,57344
1027,34397
1028,647
1029,13156
1030,42525
1031,45489
1032,28329
1033,12969
1034,5388
1035,16010
1036,10396
1037,26794
1038,46832
1039,2665
1040,46749
1041,2688
1042,5615
1043,36914
1044,12066
1045,8111
1046,15589
1047,131596
1048,27925
1049,4466
1050,28840
1051,42298
1052,393952
1053,239
1054,21283
1055,6075
1056,8
1057,21299
1058,14340
1059,291
1060,8369
1061,8803
1062,7533
1063,777
1064,16265
1065,28118
1066,132
1067,11259
1068,36375
1069,52
1070,6289
1071,59
1072,25180
1073,29992
1074,19957
1075,21826
1076,23005
1077,28812
1078,32
1079,361
1080,42848
1081,326
1082,26662
1083,11363
1084,41313
1085,9264
1086,12586
1087,33491
1088,6407
1089,9371
1090,19165
1091,132203
1092,217
1093,31034
1094,32475
1095,11272
1096,21769
1097,6661
1098,13041
1099,45510
1100,37558
1101,7459
1102,3480
1103,4473
1104,6059
1105,58543
1106,32190
1107,3602
1108,54600
1109,17444
1110,53237
1111,6853
1112,17849
1113,14263
1114,21852
1115,8047
1116,3300
1117,41798
1118,11315
1119,31500
1120,23487
1121,48161
1122,12455
1123,6223
1124,46261
1125,21127
1126,13110
1127,50710
1128,2854
1129,11489
1130,8697
1131,25899
1132,54290
1133,20845
1134,61832
1135,5639
1136,6517
1137,8737
1138,37282
1139,21003
1140,13249
1141,206
1142,13036
1143,19551
1144,12025
1145,20021
1146,38019
1147,11486
1148,24757
1149,22205
1150,16960
1151,18
1152,9931
1153,201776
1154,9503
1155,2830
1156,73
1157,12709
1158,8615
1159,29791
1160,7311
1161,1970
1162,48076
1163,25933
1164,14840
1165,37179
1166,26854
1167,17839
1168,132199
1169,747
1170,38264
1171,36522
1172,243
1173,24691
1174,58085
1175,7127
1176,20312
1177,683
1178,11814
1179,46844
1180,1249
1181,3064
1182,9689
1183,12189
1184,50266
1185,55002
1186,2500
1187,20910
1188,50010
1189,18678
1190,36493
1191,12946
1192,13789
1193,9293
1194,2506
1195,12708
1196,30999
1197,27357
1198,14638
1199,9329
1200,8953
1201,46573
1202,4058
1203,23537
1204,9597
1205,17494
1206,4802
1207,12302
1208,29357
1209,8147
1210,21286
1211,127
1212,11290
1213,15305
1214,7684
1215,36912
1216,122
1217,41733
1218,10089
1219,12695
1220,32613
1221,60299
1222,36891
1223,9587
1224,13333
1225,409
1226,25820
1227,15399
1228,32244
1229,2576
1230,36444
1231,131591
1232,1843
1233,4583
1234,45057
1235,46375
1236,45177
1237,792
1238,4673
1239,43939
1240,38841
1241,27026
1242,6126
1243,14989
1244,15296
1245,26228
1246,68
1247,55
1248,19902
1249,9159
1250,19113
1251,23089
1252,292
1253,299
1254,14298
1255,40127
1256,197288
1257,7246
1258,74
1259,200517
1260,1945
1261,27836
1262,12180
1263,21497
1264,35807
1265,6130
1266,16983
1267,37271
1268,4454
1269,16058
1270,20161
1271,3917
1272,205906
1273,58717
1274,18049
1275,42863
1276,20960
1277,11960
1278,40220
1279,12684
1280,7693
1281,9676
1282,28220
1283,34058
1284,17633
1285,7524
1286,6568
1287,25653
1288,64050
1289,38283
1290,39501
1291,36423
1292,15419
1293,6703
1294,15180
1295,16150
1296,9658
1297,9155
1298,12042
1299,12390
1300,7270
1301,10913
1302,30950
1303,1733
1304,6360
1305,8010
1306,19817
1307,7506
1308,6539
1309,19182
1310,11242
1311,9874
1312,4618
1313,32592
1314,11798
1315,8339
1316,8376
1317,38701
1318,29076
1319,43557
1320,7529
1321,24572
1322,57463
1323,10835
1324,55960
1325,31655
1326,44869
1327,56132
1328,36384
1329,27768
1330,28910
1331,25515
1332,37309
1333,62943
1334,327814
1335,43531
1336,3848
1337,6910
1338,2716
1339,14615
1340,43852
1341,28685
1342,19024
1343,17451
1344,27715
1345,13238
1346,15962
1347,16629
1348,263444
1349,23870
1350,28598
1351,58470
1352,302
1353,13576
1354,23498
1355,25106
1356,5742
1357,1403
1358,7617
1359,10912
1360,16526
1361,2108
1362,2588
1363,6527
1364,41012
1365,31252
1366,1488
1367,6192
1368,11796
1369,395139
1370,10405
1371,25310
1372,42894
1373,33287
1374,8607
1375,5180
1376,4663
1377,29286
1378,7725
1379,16397
1380,33667
1381,15774
1382,45528
1383,24631
1384,52965
1385,17139
1386,9943
1387,51074
1388,15404
1389,10021
1390,17864
1391,134810
1392,45334
1393,47794
1394,5976
1395,7979
1396,28481
1397,28146
1398,43205
1399,27889
1400,26801
1401,21351
1402,28202
1403,133481
1404,1498
1405,20459
1406,17941
1407,29226
1408,30764
1409,131090
1410,20013
1411,200507
1412,6677
1413,2048
1414,22351
1415,33762
1416,7016
1417,21050
1418,1798
1419,3464
1420,32982
1421,23772
1422,3475
1423,6412
1424,9650
1425,22552
1426,40498
1427,12958
1428,8932
1429,25454
1430,32748
1431,14051
1432,15288
1433,49685
1434,16814
1435,34779
1436,12779
1437,27866
1438,33330
1439,48276
1440,18001
1441,15318
1442,29465
1443,34224
1444,18068
1445,20928
1446,15009
1447,5669
1448,134762
1449,11757
1450,9142
1451,7514
1452,3900
1453,58552
1454,22356
1455,14566
1456,18185
1457,17799
1458,38
1459,22652
1460,2055
1461,12179
1462,6039
1463,45143
1464,55831
1465,31122
1466,4922
1467,14
1468,819
1469,6660
1470,8595
1471,53062
1472,15598
1473,3327
1474,45543
1475,10846
1476,9315
1477,29606
1478,11019
1479,25144
1480,6332
1481,12824
1482,31400
1483,28554
1484,10199
1485,24955
1486,8412
1487,1504
1488,27738
1489,37084
1490,42652
1491,56736
1492,30990
1493,1479
1494,36850
1495,19956
1496,14230
1497,6431
1498,25
1499,28343
1500,19973
1501,19399
1502,34878
1503,396349
1504,33154
1505,111
1506,30449
1507,36874
1508,18144
1509,20569
1510,52361
1511,2501
1512,20454
1513,24378
1514,23793
1515,42926
1516,15576
1517,327790
1518,38565
1519,7321
1520,22646
1521,35612
1522,9146
1523,52228
1524,17439
1525,91
1526,29614
1527,8513
1528,37501
1529,13541
1530,6789
1531,159
1532,47610
1533,2013
1534,2880
1535,36291
1536,18819
1537,8094
1538,262227
1539,26523
1540,11442
1541,4130
1542,2637
1543,11188
1544,11719
1545,26
1546,1999
1547,7573
1548,38676
1549,14361
1550,23859
1551,2269
1552,24771
1553,9760
1554,1602
1555,1637
1556,340
1557,3778
1558,22252
1559,1506
1560,15435
1561,1467
1562,3389
1563,6591
1564,22390
1565,1128
1566,1124
1567,47589
1568,17435
1569,9694
1570,1477
1571,2553
1572,28283
1573,27665
1574,5653
1575,28716
1576,8262
1577,40788
1578,24164
1579,12079
1580,7687
1581,10578
1582,15735
1583,28303
1584,5605
1585,17917
1586,22566
1587,18852
1588,17877
1589,10881
1590,10143
1591,30689
1592,36647
1593,42689
1594,13329
1595,56402
1596,27725
1597,25394
1598,6736
1599,8387
1600,15164
1601,5778
1602,3313
1603,12297
1604,44395
1605,15527
1606,14663
1607,7859
1608,2648
1609,21334
1610,12310
1611,15670
1612,61157
1613,29422
1614,132165
1615,45903
1616,12843
1617,15943
1618,5563
1619,665
1620,12530
1621,132839
1622,28210
1623,23944
1624,38341
1625,4686
1626,19752
1627,37153
1628,33490
1629,41881
1630,39737
1631,523
1632,6724
1633,25512
1634,28725
1635,21412
1636,12332
1637,35228
1638,4557
1639,395954
1640,37081
1641,17809
1642,25620
1643,11776
1644,25233
1645,15763
1646,6300
1647,7349
1648,6428
1649,4662
1650,1835
1651,25490
1652,3605
1653,22335
1654,2722
1655,8445
1656,45996
1657,13043
1658,11081
1659,15547
1660,9044
1661,18116
1662,26101
1663,1494
1664,23184
1665,24852
1666,26827
1667,13293
1668,13045
1669,33182
1670,23771
1671,30781
1672,7827
1673,15542
1674,45062
1675,16019
1676,225
1677,45
1678,327782
1679,17762
1680,22689
1681,9822
1682,6908
1683,2920
1684,44400
1685,11014
1686,31148
1687,42772
1688,1489
1689,15879
1690,45147
1691,11979
1692,20278
1693,12506
1694,22576
1695,5488
1696,18209
1697,37105
1698,34086
1699,38365
1700,13645
1701,53889
1702,20507
1703,28571
1704,34309
1705,13101
1706,14992
1707,43515
1708,48066
1709,11530
1710,9070
1711,46849
1712,54614
1713,9885
1714,16342
1715,2749
1716,17639
1717,40160
1718,45204
1719,7629
1720,21508
1721,37228
1722,7393
1723,28545
1724,34772
1725,29075
1726,3593
1727,2614
1728,26347
1729,48858
1730,22911
1731,10933
1732,38547
1733,1600
1734,11139
1735,17356
1736,31242
1737,16299
1738,3663
1739,12511
1740,41
1741,9374
1742,24157
1743,14742
1744,2900
1745,19689
1746,27695
1747,12
1748,393249
1749,59587
1750,10113
1751,10921
1752,19009
1753,2278
1754,3851
1755,4983
1756,393398
1757,6966
1758,1491
1759,15525
1760,10967
1761,31012
1762,35244
1763,12735
1764,11878
1765,44050
1766,53755
1767,6035
1768,134764
1769,9298
1770,61568
1771,41572
1772,8508
1773,11215
1774,3707
1775,195
1776,17897
1777,2044
1778,12615
1779,134419
1780,7106
1781,54234
1782,21453
1783,2906
1784,3685
1785,27773
1786,131445
1787,42560
1788,8569
1789,28032
1790,33934
1791,5587
1792,19092
1793,12605
1794,15685
1795,5738
1796,10838
1797,42313
1798,20746
1799,13092
1800,9993
1801,41426
1802,5416
1803,31343
1804,27672
1805,30361
1806,10066
1807,17969
1808,38158
1809,8918
1810,7539
1811,37943
1812,18200
1813,5715
1814,7226
1815,11303
1816,61440
1817,14793
1818,45194
1819,62081
1820,38880
1821,29278
1822,21949
1823,17698
1824,7475
1825,6072
1826,43612
1827,8851
1828,132876
1829,54113
1830,135061
1831,53087
1832,8057
1833,33597
1834,16095
1835,5602
1836,22925
1837,6099
1838,9021
1839,8972
1840,8542
1841,10954
1842,9351
1843,33657
1844,262195
1845,4805
1846,19397
1847,12414
1848,1706
1849,42000
1850,34123
1851,18885
1852,7784
1853,5583
1854,45361
1855,12668
1856,103
1857,8070
1858,7091
1859,52262
1860,11340
1861,28368
1862,1312
1863,8641
1864,24961
1865,33084
1866,15975
1867,10201
1868,14745
1869,6629
1870,36996
1871,36678
1872,13760
1873,13371
1874,10599
1875,12491
1876,35141
1877,32097
1878,24753
1879,39554
1880,35154
1881,41272
1882,13353
1883,21385
1884,47232
1885,59050
1886,18313
1887,1280
1888,36923
1889,23162
1890,21413
1891,16084
1892,8778
1893,27552
1894,33845
1895,42003
1896,48037
1897,399
1898,14551
1899,19969
1900,10299
1901,18260
1902,28726
1903,10029
1904,45458
1905,14868
1906,49902
1907,10139
1908,8319
1909,53013
1910,10100
1911,17857
1912,17608
1913,55818
1914,17378
1915,40065
1916,3734
1917,19422
1918,34610
1919,13046
1920,31514
1921,22368
1922,21947
1923,11976
1924,3456
1925,43350
1926,11488
1927,25091
1928,29124
1929,3790
1930,52091
1931,37410
1932,24309
1933,9737
1934,7690
1935,16713
1936,196925
1937,12683
1938,10049
1939,8987
1940,40633
1941,55794
1942,8608
1943,25248
1944,10235
1945,52468
1946,16796
1947,29550
1948,36943
1949,9541
1950,132029
1951,28717
1952,33651
1953,11717
1954,6877
1955,675
1956,201942
1957,5517
1958,42910
1959,10879
1960,5691
1961,13579
1962,55740
1963,1252
1964,37978
1965,32703
1966,396190
1967,27
1968,26934
1969,25956
1970,37577
1971,17222
1972,36916
1973,35911
1974,9186
1975,17007
1976,9555
1977,88
1978,48084
1979,9770
1980,18310
1981,36412
1982,14381
1983,15377
1984,133111
1985,377
1986,7849
1987,1341
1988,5647
1989,44944
1990,9981
1991,30496
1992,54543
1993,36982
1994,21449
1995,10794
1996,18077
1997,19180
1998,16399
1999,18042
2000,22
2001,33576
2002,46435
2003,24778
2004,14571
2005,771
2006,20248
2007,3614
2008,18046
2009,54103
2010,246
2011,15311
2012,393223
2013,19169
2014,19855
2015,13367
2016,9
2017,5396
2018,34968
2019,20299
2020,16160
2021,42861
2022,10497
2023,11273
2024,262197
2025,6904
2026,37035
2027,43766
2028,3724
2029,34594
2030,58682
2031,18207
2032,25577
2033,427
2034,50
2035,50245
2036,43733
2037,1580
2038,47
2039,26658
2040,29632
2041,14365
2042,3512
2043,198864
2044,19
2045,3582
2046,3359
2047,13009
2048,12871
2049,7212
2050,9619
2051,1778
2052,7543
2053,2698
2054,20857
2055,15227
2056,3388
2057,6041
2058,15533
2059,26592
2060,12145
2061,16623
2062,20337
2063,11857
2064,12810
2065,3562
2066,679
2067,7438
2068,14987
2069,194
2070,46
2071,1729
2072,21293
2073,1460
2074,10343
2075,1649
2076,31
2077,11834
2078,20880
2079,1556
2080,41701
2081,49278
2082,6356
2083,5719
2084,37917
2085,131
2086,15495
2087,2504
2088,47886
2089,9942
2090,22093
2091,38700
2092,2642
2093,347
2094,17001
2095,52075
2096,5723
2097,278
2098,9125
2099,3955
2100,29
2101,2025
2102,1254
2103,13695
2104,1451
2105,1505
2106,1462
2107,22958
2108,10441
2109,1723
2110,135893
2111,34
2112,31581
2113,22216
2114,6200
2115,1754
2116,36081
2117,37009
2118,17687
2119,6106
2120,36315
2121,2685
2122,5664
2123,16
2124,1224
2125,3743
2126,10702
2127,42175
2128,3452
2129,3794
2130,688
2131,38635
2132,341
2133,11039
2134,53166
2135,10273
2136,14017
2137,203396
2138,332
2139,32480
2140,8217
2141,822
2142,7925
2143,41289
2144,9433
2145,13636
2146,1483
2147,35540
2148,37342
2149,11975
2150,2426
2151,5707
2152,4190
2153,11577
2154,3134
2155,1474
2156,2024
2157,30237
2158,365
2159,48
2160,17120
2161,25021
2162,1701
2163,331
2164,17516
2165,1832
2166,39738
2167,38657
2168,356
2169,351
2170,7154
2171,15914
2172,2457
2173,35632
2174,16253
2175,7645
2176,11872
2177,4729
2178,23193
2179,16519
2180,16988
2181,198875
2182,24297
2183,5739
2184,10384
2185,19530
2186,20712
2187,13114
2188,62874
2189,20207
2190,7850
2191,58587
2192,36327
2193,10370
2194,33442
2195,1307
2196,8163
2197,11596
2198,156
2199,28884
2200,28649
2201,20478
2202,7602
2203,15958
2204,13809
2205,48347
2206,12897
2207,13886
2208,8015
2209,12182
2210,4787
2211,4800
2212,35041
2213,9488
2214,29384
2215,20426
2216,1500
2217,132321
2218,34245
2219,25159
2220,7794
2221,50304
2222,5501
2223,3931
2224,2118
2225,199599
2226,16831
2227,21013
2228,12772
2229,133774
2230,27668
2231,16245
2232,17529
2233,63199
2234,30873
2235,19331
2236,15772
2237,29154
2238,18812
2239,6772
2240,23404
2241,10437
2242,11745
2243,12626
2244,10837
2245,200781
2246,34087
2247,50928
2248,16202
2249,10995
2250,25540
2251,8148
2252,6
2253,29802
2254,18712
2255,45753
2256,18494
2257,31287
2258,18118
2259,6700
2260,13272
2261,55992
2262,8585
2263,13193
2264,45769
2265,9066
2266,{132510}
2267,3228
2268,25176
2269,11078
2270,56030
2271,11509
2272,36683
2273,15747
2274,34383
2275,131269
2276,12501
2277,34145
2278,5541
2279,4628
2280,11562
2281,9697
2282,3450
2283,16347
2284,17916
2285,25291
2286,24867
2287,34977
2288,16246
2289,27405
2290,8591
2291,38616
2292,33885
2293,27257
2294,3213
2295,35000
2296,58879
2297,28263
2298,14103
2299,34762
2300,9797
2301,15133
2302,6157
2303,7516
2304,26608
2305,23752
2306,36236
2307,47169
2308,34164
2309,37061
2310,135629
2311,10094
2312,12768
2313,20875
2314,49505
2315,7086
2316,42682
2317,20617
2318,6682
2319,24319
2320,20141
2321,9119
2322,47872
2323,28186
2324,19332
2325,2706
2326,13868
2327,29396
2328,2939
2329,6102
2330,33659
2331,27983
2332,37678
2333,17707
2334,7203
2335,8905
2336,58463
2337,43833
2338,11666
2339,45671
2340,9761
2341,34867
2342,13213
2343,37053
2344,3488
2345,24130
2346,160
2347,45017
2348,15732
2349,37197
2350,5539
2351,15703
2352,14420
2353,555
2354,28548
2355,29968
2356,18822
2357,47775
2358,3595
2359,17806
2360,5690
2361,8895
2362,8586
2363,42362
2364,10223
2365,35104
2366,45545
2367,24233
2368,20776
2369,116
2370,17604
2371,28908
2372,53292
2373,37002
2374,15425
2375,44087
2376,42973
2377,42739
2378,5377
2379,1585
2380,7604
2381,131293
2382,19318
2383,9946
2384,24033
2385,134763
2386,39153
2387,51167
2388,9925
2389,3242
2390,34296
2391,25993
2392,31167
2393,3326
2394,198471
2395,46164
2396,33991
2397,31036
2398,15247
2399,28011
2400,5307
2401,10212
2402,8323
2403,15623
2404,60725
2405,3573
2406,13878
2407,38333
2408,1482
2409,51828
2410,9756
2411,33965
2412,6597
2413,57724
2414,2681
2415,197328
2416,55824
2417,3253
2418,2554
2419,29848
2420,11680
2421,132061
2422,8469
2423,55330
2424,22573
2425,21277
2426,35699
2427,26415
2428,21782
2429,15694
2430,35432
2431,31815
2432,12006
2433,9781
2434,8820
2435,2895
2436,27325
2437,16904
2438,20401
2439,9340
2440,12637
2441,29405
2442,41998
2443,19653
2444,43561
2445,197695
2446,133731
2447,33922
2448,23033
2449,6886
2450,21599
2451,12997
2452,54198
2453,46800
2454,6876
2455,49788
2456,18106
2457,10439
2458,21724
2459,724
2460,35549
2461,58656
2462,37619
2463,24589
2464,1887
2465,7991
2466,60610
2467,9063
2468,8245
2469,9038
2470,17686
2471,10674
2472,29063
2473,59025
2474,7633
2475,44574
2476,13
2477,30992
2478,8391
2479,48832
2480,16243
2481,201019
2482,21565
2483,36924
2484,34797
2485,15128
2486,24482
2487,31721
2488,53187
2489,45684
2490,34700
2491,34602
2492,36024
2493,56534
2494,38095
2495,9706
2496,21263
2497,25478
2498,18687
2499,27759
2500,22772
2501,132132
2502,39551
2503,134761
2504,12337
2505,25877
2506,21547
2507,31877
2508,46562
2509,9268
2510,1982
2511,17431
2512,9614
2513,50581
2514,48695
2515,197426
2516,2134
2517,20868
2518,22423
2519,30619
2520,36408
2521,39369
2522,11750
2523,20412
2524,9803
